4,11,7,8,4,7,10,1,7,6,12,9,1,11,2,8,Y
3,7,4,5,3,8,7,11,1,6,9,8,8,6,0,8,M
4,8,5,6,2,7,7,8,7,7,6,8,3,8,4,8,O
4,9,6,7,3,6,8,1,8,10,9,8,3,8,4,7,X
6,11,8,8,8,5,9,3,4,9,8,9,9,8,7,3,N
4,8,6,6,6,8,7,4,5,9,5,6,3,8,6,9,B
2,3,4,2,2,8,6,1,7,11,5,9,2,8,4,10,E
3,7,4,5,2,7,9,14,2,7,3,8,3,8,0,8,H
5,9,8,7,4,5,8,2,8,11,11,9,3,9,4,6,X
4,8,4,6,2,3,7,8,2,7,6,11,4,8,2,11,K
4,9,5,7,5,8,6,7,3,10,5,9,3,8,3,7,O
4,6,6,9,7,9,10,6,3,7,7,7,6,11,6,5,Y
6,10,7,8,4,6,8,7,8,13,8,10,2,11,3,7,C
6,9,8,6,7,7,7,6,3,5,8,9,11,8,6,4,W
5,5,6,8,2,8,4,14,6,6,14,8,3,9,0,8,U
6,10,8,7,8,8,8,6,4,8,6,7,5,11,9,11,F
1,0,1,1,0,7,7,5,7,7,6,13,0,8,4,10,C
5,9,6,7,5,8,7,8,7,7,6,8,3,8,4,8,O
3,7,4,5,2,7,7,4,4,7,6,8,2,8,4,8,X
4,6,6,4,5,7,9,5,3,6,6,8,4,8,6,7,E
5,8,8,6,4,7,8,6,9,5,9,8,3,9,1,8,U
4,7,5,7,3,8,7,8,6,6,7,9,3,8,5,9,Q
5,11,7,8,6,7,7,4,8,7,6,6,3,8,5,8,R
6,12,6,7,4,6,10,3,5,13,6,3,3,10,5,6,P
3,9,4,7,4,8,8,5,7,5,5,6,0,8,8,8,S
2,4,5,3,2,7,8,2,9,11,7,6,1,8,5,7,Z
7,12,7,7,4,5,8,3,5,10,9,11,5,9,3,7,K
6,9,8,7,8,9,5,7,4,7,5,7,6,7,8,9,R
5,10,8,8,5,8,9,5,5,12,4,3,2,10,4,8,P
3,5,4,7,2,5,6,11,7,5,5,5,3,8,4,8,D
7,9,9,8,9,6,7,5,7,6,3,7,5,10,9,5,D
2,2,2,2,1,7,8,5,2,7,8,10,2,9,4,8,Q
4,11,6,9,5,8,4,0,8,9,3,10,2,5,3,9,L
6,10,8,7,5,8,9,2,5,9,4,6,5,9,1,7,N
3,6,5,4,2,7,12,3,4,8,12,8,3,10,1,8,V
1,1,2,1,0,7,4,2,0,7,2,8,2,7,1,8,A
6,10,5,5,2,8,4,5,4,9,3,8,4,6,5,9,S
6,10,6,8,4,6,10,10,5,7,5,8,3,8,6,10,R
5,10,7,8,7,7,8,7,5,8,7,7,7,8,3,7,D
4,10,6,8,5,6,7,8,7,8,8,7,3,10,6,10,T
4,6,5,5,6,8,7,5,4,7,6,9,6,8,8,4,V
6,11,8,8,5,4,10,4,9,11,10,9,2,8,5,4,E
4,10,6,8,4,4,9,5,6,5,7,14,4,8,5,7,C
6,10,9,8,8,5,12,2,2,8,8,9,9,14,2,8,W
1,3,2,1,1,6,12,2,3,8,11,8,2,11,0,8,V
2,7,3,4,2,7,6,14,2,7,8,8,3,8,0,8,H
2,8,3,6,1,13,3,9,4,13,4,12,1,6,0,8,J
4,7,4,5,3,6,7,9,7,7,6,7,2,8,8,9,B
5,8,8,6,3,3,9,4,4,11,11,10,5,8,1,7,N
0,6,0,4,0,7,7,4,4,7,6,8,0,8,0,8,I
5,11,5,6,3,7,4,3,5,11,7,12,3,7,6,8,L
5,8,7,10,7,11,5,5,4,9,3,8,3,6,6,9,Z
10,12,10,7,4,9,8,4,8,9,1,5,5,6,3,9,K
3,6,4,4,3,7,8,5,10,7,7,9,1,9,7,8,Z
6,7,8,5,4,11,7,3,6,10,1,4,5,9,1,7,N
2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,I
2,0,2,1,1,7,6,10,0,7,8,8,6,6,0,8,M
3,7,4,5,2,7,7,4,14,9,6,8,0,8,8,8,Z
10,12,9,6,4,10,6,3,8,10,4,7,4,12,4,9,X
4,9,3,5,3,6,8,6,4,9,7,9,5,9,4,8,O
2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8,T
4,7,6,5,3,7,7,2,10,12,6,8,1,9,6,8,Z
5,10,7,8,6,6,6,6,4,7,6,9,5,8,7,10,P
7,11,8,8,4,7,7,13,2,7,10,8,9,6,0,8,M
1,10,0,8,1,7,7,5,3,7,6,8,0,8,0,8,I
2,3,2,2,1,4,11,3,5,11,10,5,1,11,2,6,Y
6,6,7,8,3,8,5,8,9,6,5,10,2,8,6,11,G
5,10,6,8,3,7,7,15,2,4,6,8,6,8,0,8,N
3,5,6,4,3,9,8,3,5,10,3,5,5,9,1,8,N
5,11,6,8,4,5,7,10,10,6,5,6,3,8,4,8,D
4,7,4,5,2,5,7,10,8,7,6,5,3,8,4,8,D
2,9,4,6,1,7,14,0,6,7,11,8,0,8,0,8,T
2,5,4,3,2,7,3,2,8,8,2,9,1,7,3,8,L
3,6,4,4,3,6,7,5,5,10,8,10,2,9,4,9,G
5,8,7,6,8,8,6,5,2,7,5,8,9,9,5,11,O
5,10,5,7,3,5,10,9,4,7,4,8,3,7,6,11,R
6,13,5,7,3,10,4,5,5,10,3,10,4,5,4,10,S
3,1,4,2,2,7,7,3,9,6,6,8,3,8,6,8,X
1,3,2,1,1,7,3,1,6,9,3,10,0,7,2,9,L
6,6,6,4,4,2,11,2,2,10,10,8,6,11,1,7,W
0,0,1,1,0,12,4,5,3,12,4,10,0,7,0,8,J
3,7,5,5,2,5,12,4,6,12,9,4,1,10,3,4,F
2,5,3,4,2,5,10,4,5,10,9,5,2,10,3,6,F
2,4,3,3,1,6,8,7,8,8,7,14,1,9,4,10,C
2,7,3,5,2,5,8,7,7,8,8,13,2,9,4,10,C
5,9,5,7,2,7,4,14,5,7,14,8,3,9,0,8,U
8,11,7,8,4,3,11,3,4,10,12,8,3,10,1,7,V
2,5,4,4,2,6,4,1,8,8,2,10,0,7,2,8,L
2,3,3,2,2,7,8,3,8,6,6,7,2,8,5,7,X
4,6,6,5,6,7,7,4,4,7,6,8,6,10,7,7,V
7,8,9,7,10,7,6,5,4,7,7,9,8,10,9,7,G
6,10,6,5,4,9,6,3,7,10,4,7,5,7,8,7,D
4,9,4,7,2,0,2,4,6,1,0,8,0,8,0,8,L
1,0,1,1,0,5,10,6,1,9,6,4,1,9,2,8,P
3,4,5,3,2,9,6,1,8,10,4,7,2,8,3,8,X
8,12,6,6,2,5,11,5,8,11,8,9,1,7,5,8,C
6,10,7,8,4,7,7,13,2,7,9,8,9,6,0,8,M
3,6,4,4,1,5,11,2,2,8,12,8,1,11,0,8,Y
6,11,9,8,9,6,8,5,6,6,5,8,3,7,5,9,R
3,8,5,5,2,9,6,3,1,8,0,8,2,7,1,8,A
4,3,5,5,4,8,8,6,2,5,7,10,3,9,6,9,Q
3,3,4,1,2,8,6,6,4,6,7,8,6,5,2,7,M
5,5,6,3,3,4,8,5,8,10,9,9,3,9,2,6,U
6,9,6,6,5,6,11,4,6,11,9,5,3,12,2,4,T
2,8,3,6,1,13,2,8,4,13,4,12,1,6,0,8,J
4,7,6,5,5,9,7,2,4,9,6,7,7,5,2,7,M
4,11,5,8,3,8,8,9,7,7,8,8,3,8,4,8,O
5,9,6,7,6,8,6,8,5,7,6,9,3,8,4,6,U
7,10,9,8,8,7,4,6,4,7,6,9,5,9,9,8,E
4,5,6,5,5,7,8,5,4,7,5,7,6,9,5,3,N
3,7,4,5,2,6,4,1,9,8,2,11,0,7,2,8,L
4,9,6,7,3,8,10,1,8,5,12,8,1,11,2,8,Y
5,9,7,7,5,9,6,2,9,11,4,9,3,7,7,9,Z
9,11,9,6,5,5,8,2,4,7,9,7,10,10,2,5,W
2,3,4,1,1,4,9,2,6,10,9,10,3,8,2,7,K
1,0,1,0,0,8,7,6,3,6,6,8,2,8,3,8,Q
2,3,3,4,1,5,8,6,8,7,7,12,1,7,4,9,C
2,3,2,2,2,6,8,4,4,7,5,7,2,7,3,8,R
3,4,3,3,1,5,11,3,7,11,9,5,1,11,2,5,T
3,5,4,4,2,4,11,2,7,11,10,6,1,11,2,5,Y
3,5,5,4,2,8,7,2,10,12,5,9,1,8,6,9,Z
3,4,4,6,2,7,7,4,14,9,6,8,0,8,8,8,Z
4,3,4,4,2,7,7,12,1,7,9,8,8,6,0,8,M
1,3,2,2,1,7,8,1,7,13,6,8,0,8,1,7,I
4,10,5,8,5,8,8,8,5,6,8,9,3,8,3,7,O
2,1,3,2,2,7,7,5,7,7,6,8,2,8,5,10,E
5,9,5,4,3,6,6,5,4,9,10,6,3,9,2,5,Y
2,3,4,2,2,7,7,1,8,11,6,9,1,8,4,8,E
7,10,6,5,3,10,4,4,7,12,3,11,3,7,7,11,Q
2,2,3,4,3,7,7,5,6,7,6,7,3,7,5,8,R
7,10,7,8,5,5,11,3,6,11,10,5,2,12,2,4,T
4,9,6,7,6,7,7,5,8,7,7,9,3,8,5,9,E
2,0,3,1,0,7,9,4,2,7,13,8,2,10,0,8,V
3,4,4,3,2,4,8,5,6,11,10,9,3,9,1,7,U
4,7,5,5,4,7,7,7,6,6,7,9,3,10,6,7,T
3,6,5,5,5,7,8,5,2,7,7,8,6,11,7,7,G
3,7,4,5,2,5,7,10,8,7,6,5,3,8,4,8,D
4,4,5,3,2,4,10,3,2,9,9,7,6,11,1,7,W
5,5,5,8,3,7,7,15,2,4,6,8,6,8,0,8,N
4,4,7,3,4,7,5,3,4,10,8,9,7,5,2,8,M
5,7,7,5,4,8,9,4,6,8,4,8,3,6,5,11,R
4,10,7,8,3,4,10,2,8,10,12,9,1,10,2,7,Y
5,7,5,5,3,7,11,3,8,11,9,4,2,12,3,5,T
8,12,10,7,5,9,4,3,2,10,2,9,10,1,1,8,M
4,9,4,6,4,6,10,8,3,7,4,8,2,7,5,11,R
3,7,4,5,4,9,8,6,4,5,9,7,2,8,7,5,Y
3,6,5,4,1,7,8,2,8,15,6,8,0,7,0,7,J
2,3,3,2,1,5,12,3,6,11,9,5,1,10,1,5,T
2,2,3,4,2,5,10,4,4,10,8,4,1,10,3,7,P
5,5,6,5,5,7,7,4,6,7,4,8,4,7,5,6,D
4,10,6,8,6,5,7,4,7,6,6,11,3,8,6,9,K
5,10,7,8,4,9,9,4,2,5,13,8,4,9,1,7,V
5,10,5,8,3,3,11,5,4,12,12,8,2,10,1,8,V
5,9,5,6,3,2,11,4,4,11,12,8,2,10,1,7,V
5,11,6,8,3,4,12,9,2,10,6,4,1,10,4,8,P
4,7,6,5,3,6,8,1,8,10,8,9,3,8,3,7,X
7,12,6,6,6,8,8,4,5,9,6,7,6,7,8,7,B
3,5,5,3,2,4,8,5,7,11,10,12,1,9,2,7,C
5,8,7,6,5,8,9,5,4,11,4,4,2,10,3,8,P
7,9,10,7,7,3,7,4,5,10,11,11,10,6,4,7,M
5,9,7,6,8,7,8,5,3,8,5,8,4,8,10,7,S
5,11,6,8,3,7,7,15,1,7,7,8,3,8,0,8,H
2,7,3,5,1,12,2,9,4,13,5,13,1,6,0,8,J
4,7,5,5,4,8,8,13,1,6,6,7,6,8,1,10,N
4,8,6,6,4,9,7,3,6,10,5,8,2,9,5,9,S
4,9,4,7,6,6,8,8,5,7,5,7,2,8,7,10,B
5,7,6,5,6,8,9,7,3,8,4,6,5,7,7,9,R
3,5,4,7,1,7,14,0,6,7,11,8,0,8,0,8,T
2,7,3,5,3,9,7,1,5,10,4,7,0,7,1,6,J
2,11,2,8,2,8,7,0,8,7,6,7,0,8,3,7,I
2,4,4,3,2,8,2,2,2,7,2,8,2,6,2,7,A
4,8,5,6,4,6,8,2,8,11,7,9,2,8,5,7,E
9,15,8,9,4,11,2,4,5,11,2,10,3,6,5,12,S
3,7,4,5,4,9,5,6,5,7,8,8,3,9,7,4,Y
3,9,4,6,2,9,13,0,6,6,10,8,0,8,0,8,T
1,0,2,0,0,8,8,4,6,5,6,7,0,8,7,8,S
2,3,4,4,1,8,8,4,2,6,13,8,3,10,0,8,V
3,5,6,3,3,7,6,2,8,11,6,10,2,8,4,9,E
3,5,5,6,4,11,5,3,2,8,4,9,4,8,5,11,H
2,1,3,2,1,7,7,7,6,7,6,8,2,8,3,8,O
5,6,7,6,7,7,8,6,5,7,6,7,6,9,7,10,V
3,4,4,3,2,6,10,2,8,11,9,5,1,10,3,4,T
6,6,5,9,4,7,8,4,2,11,7,7,3,9,10,6,Z
3,4,4,3,1,5,9,5,7,12,9,11,1,10,3,7,C
5,10,6,8,5,7,8,8,5,10,8,8,3,8,3,8,O
2,6,4,4,1,8,8,4,2,6,13,8,3,10,0,8,V
6,11,8,8,5,7,11,6,4,12,5,2,1,11,4,9,P
6,11,6,6,3,6,5,4,5,6,8,8,5,7,2,8,U
2,3,2,2,1,4,11,2,6,11,10,5,1,10,1,5,Y
4,10,5,7,3,5,10,9,4,7,4,8,3,7,6,11,R
5,7,7,6,7,8,6,5,5,7,6,8,7,10,6,7,V
2,7,3,5,2,8,7,7,7,7,7,8,2,9,9,8,S
7,9,8,4,3,9,6,4,4,13,2,7,6,8,0,7,N
2,5,4,4,3,8,8,3,5,10,6,6,3,7,5,9,B
2,3,4,2,2,7,9,2,6,13,6,5,2,9,2,7,F
3,2,4,3,2,7,12,2,7,7,11,8,1,11,1,7,T
2,4,3,3,2,8,7,3,5,9,6,6,2,8,5,9,B
5,8,8,7,7,7,7,2,4,7,3,8,6,4,8,11,K
6,11,5,6,3,7,9,2,6,11,6,5,2,10,5,6,F
3,9,5,6,3,7,12,2,8,7,12,8,1,11,1,8,T
3,5,6,4,3,7,10,4,4,12,4,3,1,10,3,8,P
5,11,7,8,6,7,11,2,7,7,11,8,2,12,1,8,T
2,1,2,2,1,8,7,7,4,7,6,8,2,8,3,8,O
3,5,3,4,2,5,10,4,5,10,9,5,1,10,3,7,F
3,7,3,5,3,6,10,8,4,7,3,9,2,6,4,10,R
2,9,4,6,4,10,7,3,3,9,3,6,2,7,7,7,J
9,13,9,7,5,5,9,2,2,7,10,8,10,12,1,6,W
4,8,7,6,3,7,7,1,8,10,7,9,3,8,3,7,X
3,7,4,5,2,6,14,1,5,8,10,7,0,8,0,8,T
3,11,4,8,3,1,13,4,4,12,10,7,0,8,2,6,F
8,15,7,8,4,7,9,4,7,4,4,9,5,8,2,8,N
3,6,4,4,2,4,9,6,7,12,9,10,2,10,3,7,C
3,8,4,6,2,7,7,4,14,9,6,8,0,8,8,8,Z
4,8,5,6,4,6,6,8,7,6,6,7,2,8,9,10,B
6,9,9,7,6,6,13,7,2,12,5,2,1,11,4,8,P
4,8,6,6,4,8,7,6,6,9,5,7,3,8,5,11,R
2,4,4,3,2,7,9,2,6,13,6,6,1,9,2,8,F
6,11,6,8,3,4,9,9,2,7,3,11,4,8,2,11,K
4,8,5,6,3,7,6,8,5,7,5,8,3,8,3,8,O
6,10,6,7,4,4,12,1,2,8,10,7,6,12,2,7,V
4,7,6,5,4,7,8,2,7,11,6,9,3,8,4,9,E
5,11,6,8,5,9,7,5,7,10,4,5,3,8,3,8,D
9,15,8,8,4,9,2,4,5,12,4,13,2,7,6,8,L
4,8,6,6,5,6,8,5,6,6,5,7,3,7,5,8,R
5,7,5,5,5,5,9,3,3,9,7,7,6,11,3,6,W
2,3,4,2,2,9,7,2,5,10,5,6,2,8,4,9,B
6,12,4,6,2,5,10,5,8,11,8,9,2,8,5,8,C
4,10,4,8,1,0,0,6,6,0,0,5,0,8,0,8,L
3,5,4,4,3,5,10,4,4,10,8,4,1,10,3,7,P
5,10,7,9,8,7,7,6,4,7,6,8,7,10,8,11,V
4,4,6,6,1,7,10,3,2,7,13,8,2,11,0,8,Y
1,1,2,1,0,8,7,4,7,5,6,7,0,8,7,8,S
6,14,6,8,4,8,4,3,4,12,8,11,4,9,6,10,L
6,10,9,7,7,8,7,5,6,9,5,6,3,7,7,10,B
6,11,6,6,5,7,8,3,6,8,3,8,6,6,6,7,R
2,2,3,3,2,7,7,5,9,6,6,8,1,8,7,8,Z
4,9,5,7,4,6,8,6,8,7,6,13,1,8,4,9,C
8,14,8,8,5,7,7,2,9,11,7,9,4,7,7,5,Z
7,11,10,8,13,11,5,3,3,9,4,8,11,8,4,8,M
5,7,7,5,4,5,8,4,6,10,9,9,3,8,3,7,H
5,10,7,8,6,6,7,7,7,8,9,8,4,9,7,7,T
8,14,7,8,4,5,11,2,7,12,8,6,3,8,5,3,T
2,4,3,3,2,6,7,5,5,9,7,10,2,9,4,9,G
1,0,2,1,0,8,7,7,4,7,6,8,2,8,3,8,O
3,4,6,3,3,7,7,3,6,10,6,8,3,8,3,7,H
3,5,4,8,7,8,7,5,1,7,6,7,6,9,5,9,P
7,9,9,7,7,6,7,1,7,9,6,10,4,8,4,8,K
6,8,6,9,6,8,7,7,4,8,7,10,3,8,6,8,Q
4,6,5,5,5,7,9,2,6,8,6,8,3,6,6,7,X
4,6,6,9,4,12,3,3,6,10,2,8,1,7,5,11,Z
4,8,5,6,2,3,1,7,9,0,1,3,0,7,1,5,L
9,13,10,7,5,7,7,2,9,11,5,8,4,7,4,7,X
6,11,6,6,4,11,3,4,5,12,3,9,3,9,7,12,Q
4,5,6,3,4,6,11,2,2,7,9,8,8,11,1,8,W
3,6,4,4,2,6,8,2,5,14,7,9,1,6,0,7,J
2,3,3,1,1,8,2,2,1,7,2,8,2,7,2,7,A
1,0,2,0,0,5,11,7,1,9,6,4,1,9,3,8,P
2,3,4,1,2,5,6,3,4,10,10,10,4,7,1,7,M
4,11,6,8,2,8,15,1,6,7,11,8,0,8,0,8,T
3,2,4,3,2,6,10,4,5,10,9,4,2,10,3,6,F
9,15,8,8,5,5,7,4,3,9,9,6,4,9,4,4,Y
2,6,2,4,1,13,2,8,4,13,4,12,0,7,0,8,J
4,8,6,6,4,9,7,2,5,13,4,5,1,10,3,10,P
5,5,5,7,3,6,7,10,10,7,7,6,3,8,4,8,D
5,7,7,6,8,5,7,5,4,6,5,8,11,7,5,9,M
3,4,5,3,2,6,10,3,6,13,7,5,1,10,2,7,F
3,1,5,3,3,7,11,3,2,6,9,8,7,11,0,8,W
3,3,4,2,2,6,8,5,7,6,9,9,3,10,1,7,U
4,8,6,6,2,9,6,2,8,15,4,8,0,7,0,8,J
5,5,7,7,8,8,7,4,2,7,8,7,7,12,5,7,P
5,10,6,8,3,7,7,4,15,9,6,8,0,8,8,8,Z
5,9,6,7,7,5,6,3,4,7,6,11,6,9,3,8,C
3,2,4,3,3,7,7,5,8,7,5,8,2,8,6,9,E
4,7,5,5,4,6,6,1,6,10,7,10,3,8,3,8,K
5,11,7,8,5,4,9,6,7,9,11,10,3,9,1,8,U
7,11,7,6,5,9,7,3,5,10,5,7,6,7,7,8,B
3,4,4,6,1,7,7,4,4,7,6,8,3,8,4,8,X
4,11,4,9,4,6,8,6,10,7,7,9,2,9,8,8,Z
2,3,3,2,1,7,7,7,4,7,6,8,2,8,2,8,O
5,5,6,7,2,7,7,5,4,7,6,8,3,8,4,8,X
5,10,6,8,7,8,5,7,3,8,6,8,6,5,6,10,R
2,3,4,4,1,8,10,2,2,6,13,8,2,11,0,8,Y
3,10,4,8,3,7,9,0,7,13,6,7,0,9,2,7,I
5,11,7,8,9,8,5,5,2,8,7,8,6,8,5,8,V
5,11,7,8,8,9,7,4,4,8,4,6,4,7,6,4,J
5,10,5,7,3,3,8,5,7,11,10,13,1,9,3,8,C
3,5,4,7,3,7,7,14,2,5,6,8,6,8,0,8,N
3,8,4,5,2,5,10,10,4,8,6,5,2,10,4,8,P
2,5,3,3,2,7,7,8,4,7,6,8,2,8,3,8,O
3,7,4,5,3,7,8,7,4,8,7,10,3,8,3,9,O
2,6,4,4,2,11,3,3,2,10,1,9,2,6,2,8,A
3,6,4,4,4,7,8,4,6,6,5,7,3,7,5,8,R
4,2,6,4,4,8,11,2,2,6,9,8,9,13,1,7,W
4,6,5,4,3,8,8,7,8,9,5,3,3,8,4,6,D
3,8,4,6,2,8,14,0,5,6,10,8,0,8,0,8,T
1,0,2,1,1,7,7,11,1,5,6,8,4,8,0,8,N
4,8,6,10,7,9,10,3,1,8,7,6,3,10,8,7,H
3,7,5,5,4,8,7,3,5,10,5,6,3,8,3,8,D
5,9,7,7,6,10,6,3,5,10,3,7,4,6,4,10,R
7,10,6,6,4,8,5,4,5,10,6,9,5,7,7,10,B
5,8,8,7,7,7,7,2,5,7,9,10,5,11,3,7,A
2,1,3,1,1,7,4,2,0,7,1,8,3,6,1,8,A
4,10,5,8,4,5,12,4,7,9,12,7,2,12,1,7,T
9,13,6,7,4,5,8,6,4,10,8,9,5,10,5,8,O
5,8,6,6,3,8,8,1,6,14,5,7,1,6,1,8,J
4,4,6,6,6,9,10,5,4,6,7,7,5,10,7,5,Y
6,15,6,8,4,7,5,3,5,11,7,11,3,8,6,9,L
4,6,5,7,5,8,5,7,3,6,5,9,3,8,5,9,Q
5,7,7,5,6,7,9,4,6,10,6,6,3,7,6,8,B
5,8,7,7,7,7,8,3,3,7,5,7,6,8,6,6,R
4,8,4,6,2,3,6,6,11,7,7,15,0,8,7,7,E
7,10,10,8,6,10,5,2,5,9,4,7,8,6,2,9,M
4,9,5,10,5,7,7,6,3,8,9,10,3,8,7,9,Q
4,5,4,8,2,7,4,15,6,7,12,8,3,9,0,8,U
6,9,8,8,8,7,9,5,6,6,8,11,8,9,9,8,E
4,6,6,4,5,4,10,2,4,8,7,9,6,7,4,5,N
5,8,6,6,3,7,7,7,8,10,6,11,2,10,4,9,G
2,4,4,3,2,9,7,4,6,10,4,6,2,8,3,8,D
8,9,9,7,4,3,8,6,8,10,11,10,3,9,2,5,U
5,11,9,8,7,10,5,1,5,9,1,5,3,7,4,8,A
4,10,5,8,5,4,10,4,5,11,9,5,1,10,3,7,P
5,11,6,8,5,3,4,3,8,2,0,8,0,7,1,5,L
4,11,5,8,3,4,12,9,2,10,6,4,1,10,4,8,P
2,2,3,4,2,4,4,5,7,2,2,5,1,6,1,6,L
3,6,5,4,4,7,8,4,5,9,6,5,2,8,6,6,B
3,4,4,6,2,3,8,6,10,7,6,14,0,8,7,7,E
3,8,4,6,3,6,8,6,5,9,8,14,1,9,3,11,C
4,5,6,3,3,8,8,3,6,10,6,8,3,8,3,8,H
3,7,3,5,1,0,1,6,6,0,1,6,0,8,0,8,L
5,7,7,6,6,5,8,3,8,7,7,9,3,7,7,5,T
2,2,3,3,2,7,7,7,4,7,6,8,2,8,3,8,O
7,11,6,6,5,8,8,4,7,10,5,6,6,6,7,6,D
4,6,6,4,4,3,8,2,6,10,10,11,3,8,3,6,K
3,2,4,3,3,7,7,5,6,6,6,6,2,8,7,10,B
2,1,2,2,1,5,11,3,5,11,9,5,1,10,3,6,F
7,8,6,11,5,7,6,5,5,6,11,6,4,11,3,7,Y
8,10,6,6,4,6,8,5,5,9,6,9,7,5,7,11,R
7,9,7,7,4,3,10,2,7,11,11,6,1,11,2,5,Y
5,9,7,7,7,6,6,3,7,6,6,9,7,8,5,9,K
3,3,5,2,3,8,6,6,4,7,7,8,7,5,2,7,M
3,8,5,5,1,7,10,3,2,7,13,8,2,11,0,8,Y
3,5,4,7,2,7,7,8,7,5,6,10,2,7,5,11,G
5,4,5,6,2,4,8,9,1,7,6,11,3,8,3,11,K
1,3,2,2,1,8,5,4,4,13,7,12,1,7,0,8,J
4,11,6,8,4,7,7,4,9,6,6,8,3,8,7,7,X
6,10,6,8,6,1,10,2,3,10,10,9,6,10,1,7,W
4,9,6,6,2,8,4,3,1,7,1,8,3,7,2,8,A
9,15,8,8,4,5,10,4,4,9,9,6,4,11,2,8,V
3,1,4,2,3,7,7,6,6,7,6,8,3,8,4,8,H
7,14,6,8,4,8,9,3,7,14,4,5,2,8,5,9,I
3,5,5,4,4,8,8,3,6,10,5,5,3,7,6,9,B
4,8,6,6,4,8,8,6,7,9,5,4,3,7,4,9,D
6,11,9,9,10,9,7,5,5,6,7,6,10,9,3,6,M
3,5,4,4,2,6,7,6,7,7,5,10,2,9,4,9,G
2,1,3,2,2,8,7,6,5,7,6,8,3,8,3,8,H
2,3,3,2,2,9,6,4,6,10,5,6,2,8,2,8,D
3,4,5,7,2,8,7,9,7,5,6,10,2,7,5,10,G
3,8,4,6,3,7,7,11,1,7,9,8,8,5,0,8,M
6,11,8,9,9,9,7,5,2,6,6,10,8,8,5,10,G
2,8,4,6,3,11,3,3,3,10,2,9,2,6,3,8,A
5,9,6,6,3,7,7,8,8,7,6,8,3,8,4,8,O
3,5,4,6,5,8,10,6,4,7,7,6,4,10,6,3,Y
2,5,3,3,3,7,7,6,6,7,6,5,2,8,2,7,D
6,11,5,8,4,5,13,3,3,13,6,4,2,8,6,6,J
2,5,3,4,2,6,8,7,7,9,8,13,1,9,4,10,C
4,10,5,8,6,7,5,11,1,7,9,8,9,5,2,8,M
3,4,5,6,1,7,15,1,6,7,11,8,0,8,0,8,T
5,11,7,8,4,7,3,2,8,7,2,8,1,6,3,7,L
1,6,2,4,1,10,6,1,7,11,3,7,0,7,1,7,J
4,9,5,6,8,8,10,5,4,8,6,5,6,10,9,6,D
5,7,7,5,6,9,5,5,4,7,5,7,3,7,10,5,Z
4,6,5,4,5,8,7,6,3,8,5,7,4,7,7,10,R
5,10,5,7,4,4,11,1,2,8,10,7,3,10,1,8,V
5,8,7,6,7,8,7,6,7,7,6,7,3,8,4,7,H
9,14,9,8,6,3,8,4,6,10,11,12,5,8,4,6,K
6,11,9,8,11,8,6,6,1,7,6,8,11,8,6,8,O
7,9,9,7,7,6,6,3,5,10,9,9,10,7,3,8,M
4,4,5,6,3,5,13,8,4,8,3,9,3,7,7,11,R
5,10,6,8,4,7,7,4,4,7,6,7,3,8,4,8,X
9,15,6,9,5,4,8,6,4,10,8,9,5,10,5,8,O
5,7,6,5,4,6,6,7,7,5,6,10,2,8,4,10,L
4,7,6,5,4,9,6,2,8,11,4,10,2,7,6,10,Z
4,7,6,5,4,5,11,3,5,13,7,5,1,10,2,7,F
5,5,7,4,5,8,5,5,4,7,4,10,5,6,6,8,Q
8,12,6,6,5,7,7,4,4,9,8,10,4,9,8,10,C
3,7,4,5,3,6,5,5,6,6,6,9,2,9,3,7,G
4,5,6,3,2,4,12,3,3,10,11,7,2,10,1,8,V
6,9,8,7,4,6,7,2,7,7,6,11,0,8,4,8,I
4,5,6,8,2,6,8,7,10,5,7,13,1,7,4,9,C
4,8,5,6,4,7,6,7,8,6,5,5,3,8,3,7,D
5,11,6,8,2,7,7,5,4,7,6,8,3,8,4,8,X
5,11,5,8,3,3,7,6,11,7,6,14,0,8,8,7,E
1,1,2,2,1,4,7,5,8,7,6,13,0,8,7,9,E
4,10,5,7,5,8,9,8,6,7,4,6,2,6,9,8,S
5,9,7,7,3,9,12,3,4,4,11,9,3,10,1,8,V
2,6,4,4,3,9,6,4,6,10,4,6,3,8,3,8,D
4,10,4,8,1,0,1,5,6,0,0,6,0,8,0,8,L
3,8,5,6,7,9,8,4,5,7,6,6,5,6,8,6,D
3,5,5,5,4,8,7,4,4,6,7,7,4,8,1,6,U
2,6,3,4,1,7,7,0,7,13,6,8,0,8,1,8,I
6,7,8,6,9,8,6,5,5,7,6,8,8,10,7,4,V
8,14,7,8,5,10,6,3,5,10,4,6,4,8,7,10,F
5,7,8,5,7,8,7,2,4,9,6,7,7,5,2,7,M
4,10,6,8,4,7,7,0,8,13,6,8,0,8,1,8,I
4,5,5,4,3,4,10,3,2,9,9,7,6,11,1,6,W
4,5,5,6,5,7,10,4,5,8,7,8,4,7,6,6,I
8,10,8,5,5,8,7,3,5,10,5,7,6,9,4,8,H
4,10,6,7,2,7,5,3,1,7,0,8,3,7,2,8,A
6,8,9,7,9,6,7,4,4,6,5,8,8,9,5,8,N
6,9,9,7,4,7,10,2,7,14,5,3,3,8,4,8,P
