0.47,0.28,0.93,0.23,-0.82,0.13,1.19,2.74,4.39,5.44,5.50,5.67,2.65,1.80,1.47,1.06,1.15,-0.59,-0.81,-3.11,0.26,1
0.27,0.40,0.19,0.93,-0.77,0.76,0.07,-0.34,0.22,1.20,1.69,1.46,3.64,4.93,6.38,3.89,4.55,4.08,2.74,0.78,0.67,0
0.16,0.50,1.65,1.10,2.61,3.18,4.76,3.85,2.88,1.13,1.89,1.10,1.62,1.38,-0.42,1.65,0.62,0.06,-0.77,0.55,0.37,0
-1.43,-0.57,-1.55,-1.64,-1.66,-0.28,-0.49,0.34,1.15,1.24,2.42,3.13,3.92,6.75,4.87,4.81,2.31,2.17,2.27,1.39,0.25,2
0.49,1.79,0.13,0.05,0.82,2.14,2.40,3.10,4.62,3.91,4.88,4.00,3.35,5.86,2.13,1.23,1.14,-0.54,0.95,0.06,0.73,2
-1.66,0.08,1.64,0.52,2.81,3.68,1.68,2.97,1.92,1.86,3.04,2.36,3.33,4.00,4.07,2.48,2.24,3.32,1.26,-0.36,-0.20,0
-1.92,0.99,1.60,2.04,1.83,3.65,2.62,3.92,3.72,4.06,5.07,4.06,2.02,3.15,1.55,1.12,1.02,-0.80,-0.30,-1.84,1.37,1
0.85,0.86,2.25,2.51,3.46,4.43,6.33,4.69,4.12,2.97,1.64,0.86,-1.08,0.10,-1.75,0.10,-0.40,1.72,-0.73,0.41,0.12,1
-0.61,0.51,0.90,1.26,0.00,1.06,1.99,-1.20,1.39,0.13,1.21,1.71,3.29,5.85,4.95,5.21,1.36,2.66,1.90,-0.66,-1.81,0
0.26,1.20,0.27,1.74,-0.87,0.86,0.67,1.86,-0.60,1.40,2.83,2.19,5.45,5.45,5.61,3.82,3.73,4.09,1.99,-0.16,0.05,2
0.22,0.19,1.71,2.21,0.81,1.93,3.00,3.66,2.34,3.03,1.36,-1.00,1.61,1.18,1.43,2.03,1.86,1.49,0.73,-1.30,-0.40,0
-0.81,-0.14,2.28,4.20,3.35,4.26,4.69,5.36,4.24,1.60,2.52,1.79,-0.13,0.45,0.56,0.11,-0.24,-1.20,-0.65,-1.44,1.83,1
1.55,1.22,-0.31,-0.95,-0.92,-0.23,1.14,2.42,0.91,2.23,1.31,2.33,3.57,5.04,5.07,4.73,2.01,1.39,0.66,0.33,-0.76,0
1.49,1.97,-0.15,0.41,0.03,1.19,2.65,3.48,3.36,6.44,6.76,3.25,4.26,0.16,0.88,1.98,0.59,0.00,-0.09,1.86,1.47,1
0.44,1.91,-0.80,1.39,2.03,3.46,3.54,3.94,3.84,2.33,2.63,4.18,1.36,1.85,0.19,-0.06,0.15,0.72,0.13,-1.82,0.37,1
0.14,0.19,-0.19,0.65,2.01,2.34,4.12,1.33,3.46,4.17,5.29,3.20,4.01,2.80,2.71,1.07,-0.91,0.07,0.82,0.21,-0.60,1
0.79,0.97,2.53,2.45,3.64,4.80,3.87,4.78,3.65,1.66,2.04,1.08,1.01,1.54,0.68,-0.58,-0.05,-1.12,0.99,-1.53,-0.65,1
0.53,-0.99,1.27,0.11,1.29,1.08,1.26,2.05,1.92,2.57,2.88,2.68,2.95,4.98,6.00,3.45,2.50,1.61,2.19,1.99,0.79,0
1.57,0.53,1.72,0.59,-2.25,0.35,0.32,0.78,0.23,0.65,0.69,3.85,3.61,4.43,6.59,4.78,3.74,2.25,3.15,2.26,0.06,2
0.31,-0.06,-1.24,-0.43,1.51,-0.40,-0.40,-1.43,-1.88,2.99,2.32,3.94,3.94,5.27,5.47,4.55,3.67,1.92,2.13,0.68,0.27,0
-1.81,1.13,1.23,0.66,1.57,1.92,4.73,3.60,3.50,2.65,2.23,4.32,0.96,1.37,-0.53,0.90,-0.02,-0.72,-1.47,1.00,-0.77,1
1.76,-0.75,1.38,2.19,0.37,4.26,4.08,4.65,3.83,4.85,4.13,2.53,3.28,2.59,2.41,-0.60,0.75,-0.07,0.60,-0.33,0.26,1
1.20,-0.78,0.92,3.02,1.71,3.42,3.91,2.37,3.47,2.41,2.31,1.32,1.17,1.65,1.03,0.33,0.30,0.11,0.07,-0.56,-0.51,1
0.39,-0.25,1.21,0.28,-0.51,0.45,0.23,-0.17,2.05,4.34,2.26,3.87,4.75,4.68,5.15,2.53,1.38,3.05,1.86,1.35,1.10,2
-1.36,0.03,1.46,0.39,0.00,0.36,1.26,3.67,1.38,3.04,2.26,6.67,3.75,2.37,3.27,3.30,0.22,2.40,3.41,1.44,-0.31,2
-0.35,-1.48,1.05,-1.28,0.25,1.59,0.80,3.45,3.74,4.44,5.45,4.05,3.59,3.09,2.16,0.97,0.15,1.74,0.25,0.07,0.87,2
-0.99,0.11,3.23,2.31,1.81,4.27,5.49,6.16,3.90,3.26,1.54,2.27,2.12,0.44,-0.40,-0.42,1.24,-1.61,-0.75,0.63,0.16,1
-0.68,0.62,2.17,1.31,2.38,2.68,3.94,2.98,5.45,3.07,4.87,3.62,1.01,0.93,2.46,-1.02,-0.19,-0.50,-0.36,0.87,-1.73,1
2.30,-0.16,2.86,1.94,3.03,3.22,4.58,4.81,4.07,4.51,3.89,1.72,4.72,1.25,2.49,1.38,-0.51,-0.91,0.44,-1.70,0.24,1
-0.50,-0.77,3.47,2.56,2.23,3.42,2.94,4.92,4.92,4.85,5.31,2.31,3.28,0.79,0.07,2.13,0.48,-1.53,-1.14,-0.35,-0.47,1
-0.12,1.85,0.36,0.07,2.13,3.67,4.48,2.17,3.84,-0.22,0.77,1.94,1.82,4.10,2.60,3.16,3.86,1.65,1.45,-1.60,1.78,0
-1.69,1.42,2.48,4.40,3.74,3.08,4.81,3.41,3.14,3.28,-0.55,-0.63,1.84,2.02,-0.60,0.43,0.89,0.41,-0.50,0.51,-0.99,0
0.99,-0.17,0.53,1.31,0.07,-0.45,2.64,1.74,3.17,4.19,3.92,6.55,2.69,3.60,1.94,1.32,0.32,0.32,0.68,-0.59,-1.06,2
0.27,1.41,0.94,1.45,3.26,2.62,4.68,4.14,4.06,2.35,0.45,2.04,-1.18,2.23,0.49,0.68,2.05,1.46,0.70,0.82,-0.85,0
-2.30,-0.33,2.24,1.49,1.03,5.30,4.96,5.49,3.12,1.02,1.20,1.09,-0.45,1.14,0.56,0.34,-0.09,0.52,-1.97,-0.40,-2.29,0
-0.05,0.62,-0.49,-1.18,0.17,-0.24,0.43,1.56,1.40,2.39,3.53,4.45,4.04,2.82,3.19,4.94,3.33,2.78,0.08,1.65,0.51,2
-1.66,-0.44,-0.90,-1.15,1.11,-2.19,1.61,-1.00,-0.34,1.39,1.87,2.78,3.70,4.09,6.66,5.10,2.48,3.86,3.06,0.41,-0.39,0
0.57,-1.85,3.55,1.51,3.06,3.09,2.24,4.40,1.58,3.96,2.03,0.25,1.41,1.84,2.01,1.15,0.81,1.19,1.26,-0.91,-2.04,0
0.40,-1.10,-0.14,0.91,2.54,0.05,3.02,3.24,4.21,4.91,5.51,4.69,2.52,0.62,1.95,-0.25,1.77,-1.07,-0.55,0.62,2.04,1
0.16,-1.53,0.83,-0.47,3.42,1.48,1.77,2.76,4.35,4.00,4.41,5.03,4.93,3.22,1.41,0.54,-0.21,0.27,0.23,0.61,0.78,1
1.80,2.14,1.70,3.96,4.01,4.51,4.43,3.86,5.34,3.99,4.10,1.96,-0.80,-0.57,-0.69,-0.69,-1.44,0.87,1.54,-2.18,-1.50,1
-0.74,1.32,1.10,3.35,1.51,2.27,4.85,3.96,3.40,3.79,3.66,4.06,2.79,0.86,1.30,0.68,-0.55,0.76,-0.03,-0.38,-1.68,1
-0.29,0.23,2.21,2.85,4.00,5.47,5.82,1.93,4.70,3.33,1.35,2.50,-0.66,1.74,-1.34,0.17,0.53,-0.58,1.68,1.19,0.44,0
1.56,0.34,0.72,0.89,1.44,1.85,2.43,3.77,3.95,3.16,4.75,4.01,3.20,2.12,2.65,1.10,0.21,-0.93,0.56,1.13,-1.24,1
0.90,-0.38,-0.68,-1.56,1.03,-0.26,0.97,-1.09,0.98,0.46,3.34,3.82,3.78,6.31,5.27,5.11,2.33,4.04,2.07,2.13,-0.15,2
0.30,-1.42,0.37,0.62,1.34,1.39,2.81,1.78,4.81,5.26,6.14,3.56,2.86,2.84,1.52,-0.16,1.32,1.48,0.99,-0.15,0.73,2
-0.29,-1.82,0.01,-1.41,0.53,0.66,1.44,3.63,3.43,4.35,5.23,4.29,3.84,1.90,4.35,2.32,-0.71,1.42,0.19,-0.66,-0.58,2
-1.21,1.69,1.48,2.26,2.66,4.66,6.43,5.20,3.66,2.94,1.26,1.32,-0.93,0.62,-0.19,0.77,-1.32,2.08,0.48,1.48,0.77,1
-0.17,-0.10,0.11,-0.75,1.11,1.26,1.02,0.66,3.97,4.43,5.07,4.11,5.15,3.31,2.60,1.35,-0.20,0.64,-0.95,0.20,1.35,2
1.17,-0.39,2.93,3.78,3.07,2.58,4.12,4.40,5.86,3.30,2.76,2.52,0.09,1.80,-0.47,0.78,2.54,2.52,-0.12,-1.56,1.55,0
0.25,0.40,0.89,0.06,0.15,1.39,1.37,3.18,1.48,3.61,2.97,4.12,3.93,5.74,3.54,3.58,1.87,1.57,1.15,-1.45,-1.52,2
-0.98,1.44,0.36,3.40,4.90,6.92,3.71,5.28,4.72,3.15,3.15,1.28,-0.29,0.07,-1.11,0.91,1.40,1.70,0.68,0.10,-1.67,0
0.65,0.25,1.43,2.58,4.31,3.52,3.13,4.98,2.91,3.64,3.20,2.68,0.64,2.07,1.28,1.12,0.13,1.01,0.09,0.45,1.88,1
-0.97,1.48,2.70,2.17,4.62,4.21,5.94,1.95,3.41,4.52,2.88,2.71,3.06,2.21,-0.42,0.57,-1.28,0.97,-1.46,0.53,0.53,1
0.25,-0.02,-0.98,0.01,-0.63,-0.97,0.32,0.84,-1.64,0.42,1.41,3.11,3.74,3.82,5.83,5.00,2.80,2.07,2.39,0.51,-2.22,2
0.86,1.01,1.04,1.64,0.37,2.77,2.45,4.48,2.92,4.11,3.82,4.56,3.34,1.95,1.29,-0.25,1.61,0.40,0.53,-0.61,-0.86,1
-0.10,0.73,0.10,1.25,1.96,4.46,4.93,2.42,4.23,3.50,2.61,1.63,1.10,-0.66,-2.28,0.30,-0.97,1.57,-0.03,-1.75,0.18,1
2.50,0.46,0.63,-0.98,-0.73,3.69,2.94,3.04,1.57,4.09,5.52,5.02,6.06,2.72,2.31,0.42,-0.36,0.31,-0.30,-0.70,1.01,2
-2.23,0.19,-0.41,-1.31,0.52,1.75,2.03,1.51,4.17,4.09,3.35,5.32,2.86,3.19,2.74,1.90,2.34,0.55,1.30,0.43,-0.58,2
-1.09,-0.07,0.29,1.71,0.61,1.68,3.07,4.16,3.40,5.47,4.08,2.31,4.07,1.85,1.23,-0.74,0.45,-1.09,-0.30,0.84,-0.02,1
-2.69,0.72,2.02,0.20,0.99,0.38,1.04,0.96,0.98,1.56,1.87,2.68,2.76,3.36,6.52,2.58,3.10,2.87,2.14,0.68,0.67,0
-1.22,0.14,1.44,1.02,1.00,2.85,3.55,5.09,3.41,3.72,5.35,3.83,0.89,0.10,2.36,0.81,-0.18,-1.27,-0.85,-1.51,1.11,1
-1.04,-0.47,2.61,0.82,4.07,1.67,4.37,3.64,0.18,2.18,3.07,2.52,1.56,-0.04,0.75,2.69,0.77,1.20,0.26,3.65,0.17,0
1.41,-0.30,-0.59,1.01,0.70,3.12,2.23,3.99,6.42,4.28,5.25,4.73,3.65,2.08,2.09,0.66,-0.45,2.33,-1.52,-0.69,-0.08,1
-1.61,0.04,-0.24,1.22,-1.98,2.11,1.11,2.12,1.25,2.27,3.95,2.88,4.19,3.23,4.87,2.75,2.85,3.42,1.74,-0.21,-0.46,2
0.35,2.31,0.90,0.17,1.92,3.51,2.67,3.26,1.04,0.44,1.77,0.15,2.59,1.11,4.15,0.74,1.66,1.68,1.57,1.02,1.12,0
-1.30,-0.00,-0.02,-0.35,0.74,1.53,4.47,5.31,2.54,4.85,4.66,5.58,1.47,0.75,1.49,0.43,0.19,-1.22,2.03,-1.35,-0.92,1
0.59,-0.31,1.62,-1.87,0.14,-0.43,-1.07,0.55,-0.34,1.58,3.35,1.97,3.64,6.54,5.50,5.87,3.22,3.20,2.11,1.44,-0.06,2
0.66,0.28,0.81,2.09,0.80,3.28,3.95,1.76,2.71,2.75,2.04,4.27,1.17,0.75,4.21,2.46,0.57,0.43,0.87,-0.55,-0.75,0
0.16,-0.06,0.87,0.23,4.05,5.32,5.40,4.86,1.47,3.14,2.71,0.57,1.61,-1.97,-0.34,2.02,1.50,0.33,1.16,-1.31,1.33,0
-2.20,-0.90,1.63,3.33,3.58,4.28,5.57,5.47,3.00,6.07,3.64,2.19,-1.06,0.53,1.78,0.90,1.18,1.20,2.23,0.32,2.14,1
0.77,-1.56,1.95,-0.70,0.49,0.62,1.10,-0.77,1.56,2.83,2.52,3.95,5.20,4.79,7.39,0.91,2.05,2.58,3.12,0.49,0.63,2
1.75,-0.45,-0.02,1.75,2.18,1.77,3.79,4.00,4.62,4.02,1.35,2.71,2.17,2.55,-1.70,0.27,0.66,0.60,0.51,-0.69,-0.20,1
-0.86,1.03,1.30,1.14,2.72,3.14,3.41,1.74,1.14,0.95,2.21,3.49,3.58,3.65,4.22,2.17,1.01,0.95,1.02,0.33,1.28,0
0.84,0.34,1.89,0.07,3.53,4.90,5.19,6.45,2.20,1.29,2.32,1.83,-0.04,-0.75,0.02,1.20,1.05,1.95,0.51,0.76,2.20,0
1.50,0.79,0.31,2.22,3.33,0.99,2.46,3.39,2.00,0.02,3.29,-0.46,2.45,3.25,2.71,2.68,2.24,1.06,1.56,0.69,1.00,0
0.51,-1.18,2.03,0.69,0.11,1.13,0.63,1.87,2.24,2.08,3.96,3.39,3.15,4.07,3.55,3.54,2.52,0.97,1.12,0.16,0.82,2
0.35,2.02,2.21,3.53,3.54,5.54,4.95,5.26,2.99,2.25,3.69,0.30,0.69,1.50,0.21,0.25,1.49,0.28,1.46,0.46,0.38,0
1.18,0.88,-0.28,1.21,-0.33,-0.34,0.57,0.51,2.71,1.99,3.85,3.00,3.11,5.65,3.37,1.67,2.20,1.63,0.18,1.05,0.61,2
-0.11,-1.56,-0.39,0.39,-0.43,0.03,-0.78,-1.52,-0.35,-1.14,0.81,3.85,3.23,5.92,5.81,6.36,3.12,3.02,2.38,-0.01,2.37,2
1.76,0.42,0.08,-1.12,-0.65,2.14,1.24,3.19,3.36,4.09,4.37,3.20,3.40,2.58,2.92,1.63,0.79,0.80,0.81,-2.52,-1.15,1
1.56,-1.24,2.88,4.35,3.63,4.87,7.66,5.29,2.64,3.51,2.96,2.14,2.04,0.67,-0.53,1.30,-0.95,-1.09,0.05,-0.33,-1.18,1
-0.39,-0.10,-0.95,-1.62,-0.49,0.19,0.60,2.04,0.50,3.09,4.46,4.74,2.92,3.39,2.68,1.82,1.51,3.32,0.50,0.67,-0.64,2
-1.15,2.43,-0.69,0.44,1.07,2.08,4.74,3.41,3.48,4.75,3.70,3.60,2.64,3.48,0.41,1.11,0.84,0.97,0.40,0.50,0.90,1
-0.93,0.99,3.07,2.22,4.12,5.32,5.10,4.26,6.06,3.67,2.38,-0.73,-0.73,-1.79,0.11,0.93,-0.66,-0.17,-0.42,0.27,-0.06,1
1.64,-0.49,2.18,1.50,4.45,6.35,4.07,3.36,5.10,2.80,2.16,1.23,1.77,2.55,0.45,-0.74,0.08,0.72,0.12,0.10,0.08,1
-1.21,2.16,1.46,3.01,2.84,3.38,4.26,3.24,1.56,2.45,1.98,-0.18,0.14,0.50,1.34,0.55,-0.25,0.90,0.80,-0.84,1.04,0
-0.26,0.68,2.29,2.37,3.18,5.65,5.39,4.87,3.85,2.80,2.28,0.63,0.59,0.69,-0.98,-0.79,0.84,-0.44,-1.41,-0.19,-1.09,1
0.16,1.23,0.83,3.02,4.37,2.99,4.47,4.59,4.25,2.44,0.87,1.76,0.51,0.65,-1.82,-1.29,-0.14,1.00,0.03,-0.96,-1.57,0
-0.01,0.78,-0.36,1.67,4.05,3.51,1.19,1.78,0.28,1.83,0.67,1.53,2.47,3.14,4.80,2.41,2.04,1.21,1.57,0.97,-0.30,0
-0.29,0.02,2.39,1.08,4.07,1.70,0.92,0.64,0.14,2.27,2.39,0.42,4.19,3.01,4.04,1.57,4.05,1.64,1.19,1.52,-0.75,0
-2.02,-0.84,-1.20,-0.73,-1.68,-0.24,1.11,4.43,5.19,4.65,3.10,4.84,2.70,2.25,2.22,1.14,0.73,0.05,0.60,0.03,0.03,2
-0.10,-1.74,-0.90,1.21,1.64,0.21,0.94,0.39,-1.12,1.38,-0.47,3.88,3.87,5.93,6.03,4.56,4.65,2.51,1.27,0.39,2.24,0
-2.17,1.33,0.33,-0.50,1.01,1.07,1.06,2.59,1.13,3.50,3.72,3.24,4.86,2.07,3.05,1.50,2.08,2.45,-1.74,2.05,1.72,2
-1.38,0.42,-0.12,1.04,-0.09,-0.32,1.19,0.33,1.10,0.06,4.84,2.20,4.54,4.08,5.89,5.37,1.60,3.39,0.55,1.31,-0.01,2
1.31,1.36,0.27,2.05,3.74,3.63,4.33,5.01,4.15,4.19,5.45,3.82,2.79,3.03,2.06,1.51,0.74,1.60,0.79,-1.67,1.28,1
-1.56,-0.57,0.80,2.33,1.86,-0.01,3.48,-0.26,0.92,2.16,1.52,1.87,3.08,3.28,2.26,4.48,2.45,2.48,1.14,0.92,1.59,0
-1.03,1.31,2.55,2.31,2.28,2.57,3.20,2.62,4.43,4.82,4.35,3.81,3.19,2.29,1.02,0.83,1.84,1.37,1.95,-0.88,-0.04,1
0.02,-1.25,0.65,0.76,0.85,2.03,2.62,4.66,3.51,3.82,3.59,4.20,3.24,3.10,2.92,0.45,0.97,0.31,0.81,-0.92,0.00,1
0.36,2.22,1.88,3.99,2.79,5.01,5.13,5.23,3.97,2.69,1.92,0.43,0.01,0.22,0.07,-0.94,-0.17,-1.17,0.57,0.21,-0.58,1
0.06,0.90,1.78,1.02,2.13,2.15,3.28,2.62,2.30,2.80,1.34,2.66,0.48,1.41,3.58,2.41,2.09,0.78,2.07,0.97,-0.99,0
0.02,-1.03,0.20,2.34,0.14,2.77,3.44,3.13,4.87,6.14,3.66,2.25,2.03,1.00,2.02,-0.18,0.17,-0.03,-1.27,0.68,-0.09,1
1.26,-0.26,-0.01,2.00,2.56,3.32,5.33,4.87,3.58,4.12,4.45,0.09,-0.11,-0.30,-0.31,-0.09,-2.68,-0.28,-1.51,0.65,0.94,1
-0.07,-0.74,-0.33,1.55,1.34,0.54,3.14,3.34,4.71,4.64,5.34,3.96,2.78,2.58,0.67,1.24,0.35,-0.74,-1.15,-1.86,0.30,1
1.68,0.12,-0.69,-0.84,-0.98,0.38,0.70,2.84,4.17,2.62,3.48,5.62,2.73,5.50,2.74,2.05,0.06,-0.38,-0.25,1.18,0.65,2
-1.54,-2.73,-0.31,-0.19,0.67,1.44,1.87,1.63,4.67,6.08,6.03,2.72,4.70,4.66,3.47,1.81,1.34,1.01,0.85,0.51,-0.53,2
-0.99,-1.13,1.19,-1.38,-0.47,1.02,2.29,4.24,2.94,4.37,5.61,3.92,4.48,1.85,4.05,0.50,2.37,0.92,-1.33,0.80,-0.96,1
-1.37,-1.31,3.26,2.85,2.56,4.55,5.14,4.17,2.61,2.44,3.43,0.62,0.89,0.92,0.05,-0.05,-0.34,0.80,-0.21,-1.68,1.53,0
-0.96,1.24,-1.31,-1.59,0.29,-0.06,1.63,-0.33,0.33,1.30,3.87,5.86,4.25,3.74,6.71,5.18,1.67,2.05,-0.39,2.27,0.71,2
-0.26,-1.00,1.21,-0.47,2.99,3.73,3.39,3.47,2.88,3.87,3.13,3.58,1.92,1.24,1.14,0.52,-0.12,-0.02,-0.53,1.57,0.91,1
-0.07,1.41,0.16,1.05,0.28,3.68,3.55,4.84,4.07,2.70,4.34,2.49,3.71,3.13,3.32,1.25,-0.56,-0.26,1.59,0.87,-0.56,1
-1.78,1.87,0.19,2.33,0.28,2.26,3.97,2.99,3.15,5.00,4.89,3.23,2.46,2.04,3.09,-0.29,0.27,1.14,-0.90,1.93,1.42,1
0.76,0.57,1.02,3.47,2.30,5.04,1.86,2.16,4.63,5.24,3.96,3.40,2.61,0.75,1.26,-0.36,0.96,1.46,0.10,1.14,-1.11,1
-0.46,0.39,-0.84,-0.82,0.08,-0.03,0.61,-0.50,1.07,1.51,0.94,2.12,6.32,5.00,4.64,5.51,3.11,2.82,1.14,1.85,0.78,2
1.45,-0.52,0.23,0.23,1.42,0.63,1.97,-0.66,2.72,3.17,0.13,3.72,3.02,4.69,5.69,3.53,1.40,2.38,3.30,0.38,-0.65,0
-0.81,0.20,0.77,-1.25,0.22,0.05,-0.76,1.51,1.14,1.87,1.33,4.59,3.93,4.64,3.90,3.37,2.47,1.23,1.55,-1.75,1.08,2
0.03,1.51,1.71,1.85,1.31,2.17,1.21,-0.27,3.34,1.22,2.35,2.32,2.09,3.36,5.50,5.06,3.30,2.92,2.40,0.87,0.45,0
1.75,-0.30,-0.77,0.54,-0.04,0.72,3.00,2.19,4.11,4.22,5.34,2.78,5.34,2.56,3.07,0.52,1.02,0.20,0.91,0.30,1.76,2
-2.03,0.65,0.12,0.23,0.52,0.64,3.38,2.40,5.11,4.91,6.87,2.79,4.74,2.46,2.02,4.40,0.78,0.05,0.46,3.10,-0.64,2
-1.47,-0.18,0.47,1.83,-0.67,-0.01,2.49,0.09,2.53,1.37,3.31,5.45,4.64,3.97,2.59,4.22,1.57,1.67,1.17,1.78,-0.65,2
-0.61,0.97,1.95,1.00,1.23,4.25,4.53,3.33,4.65,2.15,1.17,1.82,1.44,0.70,0.01,-1.39,1.28,1.98,-0.34,-0.25,-0.25,0
1.43,1.99,3.89,2.19,5.71,4.69,5.55,5.74,4.12,4.38,3.81,1.57,2.28,-0.89,1.44,-1.80,1.06,-0.90,-0.69,-1.27,1.15,1
-1.00,1.02,0.90,-0.26,-1.48,-1.44,1.76,0.44,2.64,2.48,2.94,2.60,3.97,3.99,7.57,4.13,3.42,1.56,1.64,1.29,0.20,0
-1.00,1.59,-0.79,1.62,-0.33,-0.26,1.08,1.55,0.11,0.55,4.66,3.36,3.51,6.92,3.69,4.02,3.45,2.38,0.13,1.55,2.36,2
1.11,0.21,-1.12,2.13,-1.67,1.94,2.90,4.23,3.43,6.10,5.16,3.05,2.89,3.78,2.20,0.59,-1.12,-1.49,-0.13,0.69,-0.12,1
0.42,-1.30,1.65,1.33,1.35,1.74,1.08,1.78,1.27,2.56,0.96,2.41,2.66,5.23,6.80,4.41,3.01,1.30,2.25,1.44,0.92,0
1.13,-0.32,0.04,-0.85,-0.21,-0.10,-1.01,0.69,1.70,3.35,4.01,2.35,3.98,6.02,4.66,3.04,1.86,1.47,1.07,2.71,-1.32,2
0.17,1.23,1.29,0.89,0.47,4.42,3.73,3.47,4.72,3.68,2.56,5.27,2.10,2.71,-0.10,0.51,-1.61,1.46,-0.51,0.05,-0.45,1
1.54,0.07,2.57,2.61,2.78,4.56,4.93,4.30,2.91,3.79,3.87,1.02,0.56,-0.01,1.61,1.01,-1.33,0.97,-1.26,-0.40,0.43,1
0.16,0.35,1.51,1.53,1.83,3.18,4.01,1.96,2.74,1.03,2.94,1.65,0.55,2.80,2.57,1.18,2.20,1.66,1.59,-0.18,-0.70,0
-1.98,0.20,-0.81,-1.05,-0.65,-0.49,-0.23,0.78,2.44,2.69,3.42,4.05,4.09,2.75,6.34,2.93,3.33,0.33,-0.12,1.33,1.46,2
0.86,0.10,-0.82,2.92,3.27,4.86,2.92,3.63,1.07,1.58,1.96,1.40,0.80,2.46,2.15,2.29,1.71,1.28,2.80,-0.61,0.44,0
2.05,1.15,-1.01,1.11,-1.17,-0.29,1.11,2.42,1.11,0.60,3.02,1.30,3.20,5.20,6.67,4.10,3.18,2.25,1.28,3.00,-0.67,2
1.45,1.89,-0.41,1.22,2.48,2.38,7.05,2.90,2.64,1.12,3.76,3.16,3.00,3.20,2.49,2.78,1.86,1.74,-0.13,0.81,-1.84,0
0.49,0.36,1.61,2.02,-0.76,3.06,2.70,2.50,5.52,4.04,4.02,2.74,2.78,3.68,2.29,-0.38,-0.44,-0.43,-0.09,0.21,0.00,1
1.26,1.98,0.66,2.98,4.42,2.91,4.09,2.58,2.76,1.78,0.92,1.60,1.20,2.24,2.65,2.24,1.00,2.14,-1.78,0.95,-0.35,0
2.23,1.12,1.53,2.26,4.33,3.71,6.10,4.21,3.08,3.29,3.46,1.82,0.96,0.23,0.69,0.20,2.30,-0.12,-1.25,-1.40,0.05,1
-0.35,-0.46,-0.40,-0.55,-0.85,0.87,0.71,2.43,1.50,3.34,3.73,3.50,5.18,4.83,4.50,4.51,2.50,0.20,-0.99,-0.57,1.46,2
1.30,1.17,0.24,2.18,2.33,4.95,4.08,3.59,2.05,1.00,2.71,3.02,1.14,2.57,2.66,3.59,3.31,2.48,0.56,2.27,0.50,0
-2.17,0.54,-0.29,-1.61,0.61,-0.94,2.20,4.01,3.05,5.59,5.29,4.17,5.16,1.54,3.74,2.04,-0.70,1.56,-0.41,-0.43,-0.30,2
0.41,0.30,2.18,1.89,3.46,3.93,3.58,3.81,1.70,1.88,0.63,0.04,1.93,2.38,2.32,1.34,1.88,1.44,0.22,1.20,-1.01,0
0.74,1.05,1.06,4.32,3.32,4.50,5.42,4.54,4.53,3.93,2.61,0.97,-1.89,-0.31,1.88,1.46,0.63,-2.64,0.77,-0.18,-0.02,1
-1.48,0.27,-0.54,1.98,1.41,2.39,2.01,3.02,4.92,2.03,6.83,4.17,1.25,3.10,0.28,2.19,-0.06,0.68,-1.25,-0.57,-0.40,1
0.09,1.64,1.19,3.40,2.10,3.98,4.50,3.54,1.16,1.47,2.15,-1.69,0.75,0.54,0.96,1.41,1.11,0.91,0.95,0.66,-0.50,0
0.34,0.09,0.33,0.76,0.10,4.11,3.33,5.16,4.26,4.80,3.72,3.72,0.82,1.49,0.56,0.90,-2.70,-0.63,2.50,0.18,-2.44,1
-0.19,-0.07,1.39,0.80,3.41,0.81,3.88,4.25,3.58,5.97,5.33,2.19,2.28,1.05,4.10,0.65,-1.61,0.95,0.29,0.83,1.09,1
-0.98,-0.05,-1.14,1.24,-0.15,0.13,-0.24,0.45,0.63,0.50,0.77,2.31,3.54,4.70,5.71,4.21,4.90,3.84,2.68,1.71,0.88,0
0.98,-0.14,1.34,1.47,-0.11,4.06,4.15,4.02,4.38,3.34,3.29,2.09,0.82,0.18,0.57,-0.03,1.30,1.92,-0.91,0.12,-0.38,1
0.70,-1.12,-0.19,-0.34,-0.83,0.09,0.60,1.40,0.10,1.73,3.06,6.31,4.45,4.02,5.75,3.03,1.32,1.42,2.16,-1.46,0.98,2
-0.49,1.04,-0.28,-0.97,1.50,0.57,1.77,1.89,1.50,3.08,2.91,4.22,5.52,4.30,5.16,2.08,4.00,1.84,0.02,-0.63,0.89,2
0.01,-0.47,-0.20,2.71,3.35,2.47,5.84,5.33,4.46,4.58,2.34,-0.02,-1.51,0.24,-1.62,-1.04,0.61,-0.32,-0.49,0.33,0.78,1
0.45,1.05,0.45,1.74,0.77,2.17,1.07,0.75,1.82,1.18,1.25,1.61,1.53,3.94,4.25,3.04,3.78,1.46,0.24,-0.85,1.03,0
0.80,0.86,-0.11,1.46,1.82,3.12,5.01,2.31,2.60,1.99,2.25,1.38,1.62,3.00,1.07,2.16,1.16,1.43,1.02,-1.01,-2.31,0
-0.55,-0.82,-0.43,0.85,1.84,0.80,0.83,1.44,0.37,2.28,1.80,2.85,3.20,4.76,3.30,4.40,4.55,1.61,0.62,-1.04,-0.70,0
-0.50,0.38,0.70,1.15,0.42,0.96,3.44,1.99,2.35,3.97,5.50,3.32,2.21,0.56,1.20,0.44,0.55,1.12,-1.60,-2.06,-1.26,1
